no,table_name,direction,base,count,pps,dir_0_opackets,dir_0_ipackets,dir_1_opackets,dir_1_ipackets,dir_0_obytes,dir_0_ibytes,dir_1_obytes,dir_1_ibytes,dir_0_oerrors,dir_0_ierrors,dir_1_oerrors,dir_1_ierrors,lost_0,lost_1,elapsed
199,udp128b,both,0,1,985521.789,29565242,28564746,29565242,28563562,5853917916,5655819708,3784350976,3656135936,0,0,0,0,1001680,1000496,30.01836705
200,udp128b,both,0,1,940725.344,28221552,28221552,28221552,28221552,5587867296,5587867296,3612358656,3612358656,0,0,0,0,0,0,30.02195907
201,udp128b,both,0,1,963123.5665,28893964,28537624,28893964,28536408,5721004872,5650449552,3698427392,3652660224,0,0,0,0,357556,356340,30.01512003
202,udp128b,both,0,1,963123.5665,28893964,28520103,28893964,28518916,5721004872,5646980394,3698427392,3650421248,0,0,0,0,375048,373861,30.02009892
203,udp128b,both,0,1,951924.4553,28557755,28506769,28557755,28505540,5654435490,5644340262,3655392640,3648709120,0,0,0,0,52215,50986,30.02202702
204,udp128b,both,0,1,951924.4553,28557755,28545782,28557755,28544553,5654435490,5652064836,3655392640,3653702784,0,0,0,0,13202,11973,30.02183294
205,udp128b,both,0,1,946324.8997,28389440,28389440,28389440,28389440,5621109120,5621109120,3633848320,3633848320,0,0,0,0,0,0,30.03181386
206,udp128b,both,0,1,949124.6775,28473349,28473349,28473349,28473349,5637723102,5637723102,3644588672,3644588672,0,0,0,0,0,0,30.03107023
207,udp128b,both,0,1,950524.5664,28515884,28515884,28515884,28515884,5646145032,5646145032,3650033152,3650033152,0,0,0,0,0,0,30.02116513
208,udp128b,both,0,1,951224.5108,28536409,28530256,28536409,28529027,5650208982,5648990688,3652660352,3651715456,0,0,0,0,7382,6153,30.024858
209,udp128b,both,0,1,951224.5108,28536409,28525984,28536409,28524751,5650208982,5648144832,3652660352,3651168128,0,0,0,0,11658,10425,30.02472281
210,udp128b,both,0,1,950874.5386,28526143,28510737,28526143,28509506,5648176314,5645125926,3651346304,3649216768,0,0,0,0,16637,15406,30.01845312
211,udp128b,both,0,1,950874.5386,28526143,28526143,28526143,28526003,5648176314,5648176314,3651346304,3651328384,0,0,0,0,140,0,30.022825
212,udp256b,encap,0,1,3612716.763,0,56861787,108378946,0,0,18536942562,27745010176,0,0,0,0,0,0,51517159,30.01910281
213,udp256b,encap,0,1,3612716.763,0,56830790,108378946,0,0,18526837540,27745010176,0,0,0,0,0,0,51548156,30.0264039
214,udp256b,encap,0,1,1806358.382,0,54189473,54189473,0,0,17665768198,13872505088,0,0,0,0,0,0,0,30.02705884
215,udp256b,encap,0,1,2709537.572,0,56885541,81286346,0,0,18544686366,20809304576,0,0,0,0,0,0,24400805,30.01346517
216,udp256b,encap,0,1,2709537.572,0,56775910,81286346,0,0,18508946660,20809304576,0,0,0,0,0,0,24510436,30.02874994
217,udp256b,encap,0,1,2257947.977,0,56827429,67739512,0,0,18525741854,17341315072,0,0,0,0,0,0,10912083,30.019449
218,udp256b,encap,0,1,2257947.977,0,56955715,67739512,0,0,18567563090,17341315072,0,0,0,0,0,0,10783797,30.02653694
219,udp256b,encap,0,1,2032153.179,0,56703349,60964760,0,0,18485291774,15606978560,0,0,0,0,0,0,4261411,30.0317719
220,udp256b,encap,0,1,2032153.179,0,56783114,60964760,0,0,18511295164,15606978560,0,0,0,0,0,0,4181646,30.02014899
221,udp256b,encap,0,1,1919255.78,0,56862060,57576504,0,0,18537031560,14739585024,0,0,0,0,0,0,714444,30.0180819
222,udp256b,encap,0,1,1919255.78,0,56763620,57576504,0,0,18504940120,14739585024,0,0,0,0,0,0,812884,30.02019811
223,udp256b,encap,0,1,1862807.081,0,55884639,55884639,0,0,18218392314,14306467584,0,0,0,0,0,0,0,30.02544189
224,udp256b,encap,0,1,1891031.431,0,56729466,56730444,0,0,18493805916,14522993664,0,0,0,0,0,0,978,30.02283502
225,udp256b,encap,0,1,1891031.431,0,56686072,56730444,0,0,18479659472,14522993664,0,0,0,0,0,0,44372,30.0195241
226,udp256b,encap,0,1,1876919.256,0,56308978,56308978,0,0,18356726828,14415098368,0,0,0,0,0,0,0,30.02860522
227,udp256b,encap,0,1,1883975.343,0,56518925,56518925,0,0,18425169550,14468844800,0,0,0,0,0,0,0,30.01917195
228,udp256b,encap,0,1,1887503.387,0,56624487,56624487,0,0,18459582762,14495868672,0,0,0,0,0,0,0,30.02496886
229,udp256b,encap,0,1,1889267.409,0,56675029,56677416,0,0,18476059454,14509418496,0,0,0,0,0,0,2387,30.02799487
230,udp256b,encap,0,1,1889267.409,0,56675920,56677416,0,0,18476349920,14509418496,0,0,0,0,0,0,1496,30.02652121
231,udp256b,encap,0,1,1888385.398,0,56650052,56652496,0,0,18467916952,14503038976,0,0,0,0,0,0,2444,30.02329206
232,udp256b,encap,0,1,1888385.398,0,56650695,56652496,0,0,18468126570,14503038976,0,0,0,0,0,0,1801,30.02254295
233,udp256b,encap,0,1,1887944.392,0,56635977,56636932,0,0,18463328502,14499054592,0,0,0,0,0,0,955,30.02346182
234,udp256b,encap,0,1,1887944.392,0,56634773,56636932,0,0,18462935998,14499054592,0,0,0,0,0,0,2159,30.02499914
235,udp256b,encap,0,1,1887723.89,0,56624692,56630709,0,0,18459649592,14497461504,0,0,0,0,0,0,6017,30.02311397
236,udp256b,encap,0,1,1887723.89,0,56613824,56630709,0,0,18456106624,14497461504,0,0,0,0,0,0,16885,30.02178001
237,udp256b,decap,0,1,3612716.763,108378946,0,0,62011439,35331536396,0,0,15874928384,0,0,0,0,46367507,0,30.02287292
238,udp256b,decap,0,1,3612716.763,108378946,0,0,62000316,35331536396,0,0,15872080896,0,0,0,0,46378630,0,30.01343012
239,udp256b,decap,0,1,1806358.382,54189473,0,0,54189473,17665768198,0,0,13872505088,0,0,0,0,0,0,30.02969599
240,udp256b,decap,0,1,2709537.572,81286346,0,0,62030799,26499348796,0,0,15879884544,0,0,0,0,19255547,0,30.02826095
241,udp256b,decap,0,1,2709537.572,81286346,0,0,62120914,26499348796,0,0,15902953984,0,0,0,0,19165432,0,30.02465987
242,udp256b,decap,0,1,2257947.977,67739512,0,0,62070657,22083080912,0,0,15890088192,0,0,0,0,5668855,0,30.02482796
243,udp256b,decap,0,1,2257947.977,67739512,0,0,62070983,22083080912,0,0,15890171648,0,0,0,0,5668529,0,30.01847792
244,udp256b,decap,0,1,2032153.179,60964760,0,0,60964760,19874511760,0,0,15606978560,0,0,0,0,0,0,30.02330995
245,udp256b,decap,0,1,2145050.578,64352114,0,0,62056658,20978789164,0,0,15886504448,0,0,0,0,2295456,0,30.02604914
246,udp256b,decap,0,1,2145050.578,64352114,0,0,62234165,20978789164,0,0,15931946240,0,0,0,0,2117949,0,30.01329207
247,udp256b,decap,0,1,2088601.879,62658328,0,0,62171908,20426614928,0,0,15916008448,0,0,0,0,486420,0,30.01212597
248,udp256b,decap,0,1,2088601.879,62658328,0,0,62070212,20426614928,0,0,15889974272,0,0,0,0,588116,0,30.02333713
249,udp256b,decap,0,1,2060377.529,61812914,0,0,61812914,20151009964,0,0,15824105984,0,0,0,0,0,0,30.0218339
250,udp256b,decap,0,1,2074489.704,62234629,0,0,62016144,20288489054,0,0,15876132864,0,0,0,0,218485,0,30.02454805
251,udp256b,decap,0,1,2074489.704,62234629,0,0,62093661,20288489054,0,0,15895977216,0,0,0,0,140968,0,30.03204203
252,udp256b,decap,0,1,2067433.616,62021189,0,0,62021189,20218907614,0,0,15877424384,0,0,0,0,0,0,30.02599692
253,udp256b,decap,0,1,2070961.66,62129598,0,0,62076117,20254248948,0,0,15891485952,0,0,0,0,53481,0,30.02246904
254,udp256b,decap,0,1,2070961.66,62129598,0,0,62025572,20254248948,0,0,15878546432,0,0,0,0,104026,0,30.02379298
255,udp256b,decap,0,1,2069197.638,62077215,0,0,61997442,20237172090,0,0,15871345152,0,0,0,0,79773,0,30.02257013
256,udp256b,decap,0,1,2069197.638,62077215,0,0,61955466,20237172090,0,0,15860599296,0,0,0,0,121749,0,30.01348615
257,udp256b,decap,0,1,2068315.627,62051057,0,0,62033668,20228644582,0,0,15880619008,0,0,0,0,17389,0,30.02638984
258,udp256b,decap,0,1,2068315.627,62051057,0,0,62018742,20228644582,0,0,15876797952,0,0,0,0,32315,0,30.0251081
259,udp256b,decap,0,1,2067874.622,62036119,0,0,61994911,20223774794,0,0,15870697216,0,0,0,0,41208,0,30.01670909
260,udp256b,decap,0,1,2067874.622,62036119,0,0,61966012,20223774794,0,0,15863299072,0,0,0,0,70107,0,30.02390313
261,udp256b,decap,0,1,2067654.119,62028653,0,0,62024631,20221340878,0,0,15878305536,0,0,0,0,4022,0,30.02123809
262,udp256b,decap,0,1,2067654.119,62028653,0,0,61970717,20221340878,0,0,15864503552,0,0,0,0,57936,0,30.02340794
263,udp256b,both,0,1,3612716.763,108378946,36639244,108378946,36641043,35331536396,11944393544,27745010176,9380107008,0,0,0,0,71737903,71739702,40.15748382
264,udp256b,both,0,1,3612716.763,108378946,36619332,108378946,36621160,35331536396,11937902232,27745010176,9375016960,0,0,0,0,71757786,71759614,40.16753888
265,udp256b,both,0,1,1806358.382,54189473,27572996,54189473,27574331,17665768198,8988796696,13872505088,7059028736,0,0,0,0,26615142,26616477,30.02887082
266,udp256b,both,0,1,1806358.382,54189473,27515056,54189473,27515453,17665768198,8969908256,13872505088,7043955968,0,0,0,0,26674020,26674417,30.02209115
267,udp256b,both,0,1,903179.1908,27095449,27095449,27095449,27095449,8833116374,8833116374,6936434944,6936434944,0,0,0,0,0,0,30.02675915
268,udp256b,both,0,1,1354768.786,40643173,27517187,40643173,27517631,13249674398,8970602962,10404652288,7044513536,0,0,0,0,13125542,13125986,30.03019595
269,udp256b,both,0,1,1354768.786,40643173,27680900,40643173,27681284,13249674398,9023973400,10404652288,7086408704,0,0,0,0,12961889,12962273,30.01999712
270,udp256b,both,0,1,1128973.988,33868644,27690608,33868644,27690366,11041177944,9027138208,8670372864,7088733696,0,0,0,0,6178278,6178036,30.01667905
271,udp256b,both,0,1,1128973.988,33868644,27662968,33868644,27663114,11041177944,9018127568,8670372864,7081757184,0,0,0,0,6205530,6205676,30.02894187
272,udp256b,both,0,1,1016076.59,30482380,27696156,30482380,27695900,9937255880,9028946856,7803489280,7090150400,0,0,0,0,2786480,2786224,30.01852584
273,udp256b,both,0,1,1016076.59,30482380,27711340,30482380,27710988,9937255880,9033896840,7803489280,7094012928,0,0,0,0,2771392,2771040,30.02146888
274,udp256b,both,0,1,959627.8902,28789057,27682596,28789057,27682133,9385232582,9024526296,7369998592,7086626048,0,0,0,0,1106924,1106461,30.022259
275,udp256b,both,0,1,959627.8902,28789057,27698276,28789057,27697939,9385232582,9029637976,7369998592,7090672384,0,0,0,0,1091118,1090781,30.02197123
276,udp256b,both,0,1,931403.5405,27942320,27691803,27942320,27691364,9109196320,9027527778,7153233920,7088989184,0,0,0,0,250956,250517,30.02786517
277,udp256b,both,0,1,931403.5405,27942320,27714437,27942320,27713988,9109196320,9034906462,7153233920,7094780928,0,0,0,0,228332,227883,30.02615213
278,udp256b,both,0,1,917291.3656,27518612,27518612,27518612,27518612,8971067512,8971067512,7044764672,7044764672,0,0,0,0,0,0,30.02623916
279,udp256b,both,0,1,924347.453,27730339,27672600,27730339,27672141,9040090514,9021267600,7098966784,7084068096,0,0,0,0,58198,57739,30.02551413
280,udp256b,both,0,1,924347.453,27730339,27687584,27730339,27687135,9040090514,9026152384,7098966784,7087906560,0,0,0,0,43204,42755,30.02328491
281,udp256b,both,0,1,920819.4093,27624810,27624516,27624810,27624069,9005688060,9005592216,7071951360,7071761664,0,0,0,0,741,294,30.02715206
282,udp256b,both,0,1,920819.4093,27624810,27623833,27624810,27623378,9005688060,9005369558,7071951360,7071584768,0,0,0,0,1432,977,30.02853107
283,udp256b,both,0,1,919055.3875,27571609,27571609,27571609,27571609,8988344534,8988344534,7058331904,7058331904,0,0,0,0,0,0,30.0157609
284,udp256b,both,0,1,919937.3984,27598184,27598184,27598184,27598184,8997007984,8997007984,7065135104,7065135104,0,0,0,0,0,0,30.02498293
285,udp256b,both,0,1,920378.4039,27611491,27598543,27611491,27598084,9001346066,8997125018,7068541696,7065109504,0,0,0,0,13407,12948,30.02705717
286,udp256b,both,0,1,920378.4039,27611491,27611491,27611491,27611491,9001346066,9001346066,7068541696,7068541696,0,0,0,0,0,0,30.02723503
287,udp256b,both,0,1,920598.9066,27618149,27616628,27618149,27616176,9003516574,9003020728,7070246144,7069741056,0,0,0,0,1973,1521,30.02735901
288,udp256b,both,0,1,920598.9066,27618149,27618149,27618149,27617863,9003516574,9003516574,7070246144,7070172928,0,0,0,0,286,0,30.02617407
289,udp512b,encap,0,1,2076411.96,0,50848284,62291042,0,0,29593701288,31893013504,0,0,0,0,0,0,11442758,30.02166581
290,udp512b,encap,0,1,2076411.96,0,50845779,62291042,0,0,29592243378,31893013504,0,0,0,0,0,0,11445263,30.02475405
291,udp512b,encap,0,1,1038205.98,0,31146462,31146462,0,0,18127240884,15946988544,0,0,0,0,0,0,0,30.02135682
292,udp512b,encap,0,1,1557308.97,0,46718281,46718281,0,0,27190039542,23919759872,0,0,0,0,0,0,0,30.02583313
293,udp512b,encap,0,1,1816860.465,0,50829304,54504662,0,0,29582654928,27906386944,0,0,0,0,0,0,3675358,30.02414107
294,udp512b,encap,0,1,1816860.465,0,50907402,54504662,0,0,29628107964,27906386944,0,0,0,0,0,0,3597260,30.02244902
295,udp512b,encap,0,1,1687084.718,0,50613383,50613383,0,0,29456988906,25914052096,0,0,0,0,0,0,0,30.02486205
296,udp512b,encap,0,1,1751972.591,0,50811768,52559258,0,0,29572448976,26910340096,0,0,0,0,0,0,1747490,30.02510285
297,udp512b,encap,0,1,1751972.591,0,50832402,52559258,0,0,29584457964,26910340096,0,0,0,0,0,0,1726856,30.01903987
298,udp512b,encap,0,1,1719528.654,0,50894459,51586035,0,0,29620575138,26412049920,0,0,0,0,0,0,691576,30.01623487
299,udp512b,encap,0,1,1719528.654,0,50824640,51586035,0,0,29579940480,26412049920,0,0,0,0,0,0,761395,30.01953983
300,udp512b,encap,0,1,1703306.686,0,50829095,51100147,0,0,29582533290,26163275264,0,0,0,0,0,0,271052,30.02635598
301,udp512b,encap,0,1,1703306.686,0,50897615,51100147,0,0,29622411930,26163275264,0,0,0,0,0,0,202532,30.02291012
302,udp512b,encap,0,1,1695195.702,0,50852603,50855600,0,0,29596214946,26038067200,0,0,0,0,0,0,2997,30.02724409
303,udp512b,encap,0,1,1695195.702,0,50849827,50855600,0,0,29594599314,26038067200,0,0,0,0,0,0,5773,30.02491903
304,udp512b,encap,0,1,1691140.21,0,50730792,50732954,0,0,29525320944,25975272448,0,0,0,0,0,0,2162,30.02797699
305,udp512b,encap,0,1,1691140.21,0,50731180,50732954,0,0,29525546760,25975272448,0,0,0,0,0,0,1774,30.024652
306,udp512b,encap,0,1,1689112.464,0,50673098,50673098,0,0,29491743036,25944626176,0,0,0,0,0,0,0,30.02198386
307,udp512b,encap,0,1,1690126.337,0,50701574,50703008,0,0,29508316068,25959940096,0,0,0,0,0,0,1434,30.01181698
308,udp512b,encap,0,1,1690126.337,0,50698604,50703008,0,0,29506587528,25959940096,0,0,0,0,0,0,4404,30.02531195
309,udp512b,encap,0,1,1689619.4,0,50688049,50688049,0,0,29500444518,25952281088,0,0,0,0,0,0,0,30.027812
310,udp512b,encap,0,1,1689872.868,0,50689825,50695528,0,0,29501478150,25956110336,0,0,0,0,0,0,5703,30.01899505
311,udp512b,encap,0,1,1689872.868,0,50695528,50695528,0,0,29504797296,25956110336,0,0,0,0,0,0,0,30.02298522
312,udp512b,encap,0,1,1689999.603,0,50700515,50700515,0,0,29507699730,25958663680,0,0,0,0,0,0,0,30.01985288
313,udp512b,decap,0,1,2076411.96,62291042,0,0,58113727,36253386444,0,0,29754228224,0,0,0,0,4177315,0,30.023628
314,udp512b,decap,0,1,2076411.96,62291042,0,0,58014636,36253386444,0,0,29703493632,0,0,0,0,4276406,0,30.02317309
315,udp512b,decap,0,1,1038205.98,31146462,0,0,31146462,18127240884,0,0,15946988544,0,0,0,0,0,0,30.02116394
316,udp512b,decap,0,1,1557308.97,46718281,0,0,46718281,27190039542,0,0,23919759872,0,0,0,0,0,0,30.02440405
317,udp512b,decap,0,1,1816860.465,54504662,0,0,54504662,31721713284,0,0,27906386944,0,0,0,0,0,0,30.01861596
318,udp512b,decap,0,1,1946636.213,58398513,0,0,57950634,33987934566,0,0,29670724608,0,0,0,0,447879,0,30.02147794
319,udp512b,decap,0,1,1946636.213,58398513,0,0,58088916,33987934566,0,0,29741524992,0,0,0,0,309597,0,30.02309108
320,udp512b,decap,0,1,1881748.339,56453922,0,0,56453922,32856182604,0,0,28904408064,0,0,0,0,0,0,30.01359701
321,udp512b,decap,0,1,1914192.276,57425747,0,0,57425747,33421784754,0,0,29401982464,0,0,0,0,0,0,30.02150393
322,udp512b,decap,0,1,1930414.244,57912925,0,0,57903391,33705322350,0,0,29646536192,0,0,0,0,9534,0,30.02880096
323,udp512b,decap,0,1,1930414.244,57912925,0,0,57912551,33705322350,0,0,29651226112,0,0,0,0,374,0,30.02266407
324,udp512b,decap,0,1,1922303.26,57669921,0,0,57669921,33563894022,0,0,29526999552,0,0,0,0,0,0,30.02750683
325,udp512b,decap,0,1,1926358.752,57789548,0,0,57788980,33633516936,0,0,29587957760,0,0,0,0,568,0,30.02452922
326,udp512b,decap,0,1,1926358.752,57789548,0,0,57789548,33633516936,0,0,29588248576,0,0,0,0,0,0,30.01876092
327,udp512b,decap,0,1,1928386.498,57851171,0,0,57850993,33669381522,0,0,29619708416,0,0,0,0,178,0,30.02149081
328,udp512b,decap,0,1,1928386.498,57851171,0,0,57848944,33669381522,0,0,29618659328,0,0,0,0,2227,0,30.022017
329,udp512b,decap,0,1,1927372.625,57821964,0,0,57821093,33652383048,0,0,29604399616,0,0,0,0,871,0,30.02365804
330,udp512b,decap,0,1,1927372.625,57821964,0,0,57821761,33652383048,0,0,29604741632,0,0,0,0,203,0,30.01948094
331,udp512b,decap,0,1,1926865.689,57805751,0,0,57804452,33642947082,0,0,29595879424,0,0,0,0,1299,0,30.01952791
332,udp512b,decap,0,1,1926865.689,57805751,0,0,57805678,33642947082,0,0,29596507136,0,0,0,0,73,0,30.02812409
333,udp512b,decap,0,1,1926612.22,57799269,0,0,57795183,33639174558,0,0,29591133696,0,0,0,0,4086,0,30.01960588
334,udp512b,decap,0,1,1926612.22,57799269,0,0,57799111,33639174558,0,0,29593144832,0,0,0,0,158,0,30.01972222
335,udp512b,decap,0,1,1926485.486,57796028,0,0,57782043,33637288296,0,0,29584406016,0,0,0,0,13985,0,30.02201581
336,udp512b,decap,0,1,1926485.486,57796028,0,0,57794593,33637288296,0,0,29590831616,0,0,0,0,1435,0,30.02835393
337,udp512b,both,0,1,2076411.96,62291042,34674629,62291042,34677946,36253386444,20180634078,31893013504,17755108352,0,0,0,0,27613096,27616413,41.65268397
338,udp512b,both,0,1,2076411.96,62291042,34770948,62291042,34773301,36253386444,20236691736,31893013504,17803930112,0,0,0,0,27517741,27520094,41.66149282
339,udp512b,both,0,1,1038205.98,31146462,25043812,31146462,25043876,18127240884,14575498584,15946988544,12822464512,0,0,0,0,6102586,6102650,30.02351499
340,udp512b,both,0,1,1038205.98,31146462,25072100,31146462,25072580,18127240884,14591962200,15946988544,12837160960,0,0,0,0,6073882,6074362,30.02655292
341,udp512b,both,0,1,519102.99,15572996,15572996,15572996,15572996,9063483672,9063483672,7973373952,7973373952,0,0,0,0,0,0,30.025424
342,udp512b,both,0,1,778654.4851,23359670,23359670,23359670,23359670,13595327940,13595327940,11960151040,11960151040,0,0,0,0,0,0,30.02614498
343,udp512b,both,0,1,908430.2326,27253052,25079378,27253052,25079474,15861276264,14596197996,13953562624,12840690688,0,0,0,0,2173578,2173674,30.0283041
344,udp512b,both,0,1,908430.2326,27253052,25059332,27253052,25059411,15861276264,14584531224,13953562624,12830418432,0,0,0,0,2193641,2193720,30.03248906
345,udp512b,both,0,1,843542.3588,25306071,25030692,25306071,25030575,14728133322,14567862744,12956708352,12815654400,0,0,0,0,275496,275379,30.03032708
346,udp512b,both,0,1,843542.3588,25306071,25016932,25306071,25016797,14728133322,14559854424,12956708352,12808600064,0,0,0,0,289274,289139,30.02789712
347,udp512b,both,0,1,811098.4219,24332944,24332944,24332944,24332944,14161773408,14161773408,12458467328,12458467328,0,0,0,0,0,0,30.02563095
348,udp512b,both,0,1,827320.3904,24819825,24819825,24819825,24819825,14445138150,14445138150,12707750400,12707750400,0,0,0,0,0,0,30.030797
349,udp512b,both,0,1,835431.3746,25063027,25050374,25063027,25050232,14586681714,14579317668,12832269824,12825718784,0,0,0,0,12795,12653,30.02764797
350,udp512b,both,0,1,835431.3746,25063027,25017571,25063027,25017424,14586681714,14560226322,12832269824,12808921088,0,0,0,0,45603,45456,30.02558398
351,udp512b,both,0,1,831375.8825,24941135,24941135,24941135,24941135,14515740570,14515740570,12769861120,12769861120,0,0,0,0,0,0,30.02867389
352,udp512b,both,0,1,833403.6285,25002236,24999997,25002236,24999849,14551301352,14549998254,12801144832,12799922688,0,0,0,0,2387,2239,30.0305419
353,udp512b,both,0,1,833403.6285,25002236,25000797,25002236,25000656,14551301352,14550463854,12801144832,12800335872,0,0,0,0,1580,1439,30.01725817
354,udp512b,both,0,1,832389.7555,24971950,24971684,24971950,24971539,14533674900,14533520088,12785638400,12785427968,0,0,0,0,411,266,30.01954007
355,udp512b,both,0,1,832389.7555,24971950,24971950,24971950,24971950,14533674900,14533674900,12785638400,12785638400,0,0,0,0,0,0,30.02591014
356,udp512b,both,0,1,832896.692,24987084,24987084,24987084,24987084,14542482888,14542482888,12793387008,12793387008,0,0,0,0,0,0,30.02870798
357,udp512b,both,0,1,833150.1603,24994354,24994354,24994354,24994354,14546714028,14546714028,12797109248,12797109248,0,0,0,0,0,0,30.03069091
358,udp512b,both,0,1,833276.8944,24997991,24997991,24997991,24997991,14548830762,14548830762,12798971392,12798971392,0,0,0,0,0,0,30.01677823
359,udp1024b,encap,0,1,1122082.585,0,33662917,33662917,0,0,36827231198,34470827008,0,0,0,0,0,0,0,30.02873397
360,udp1024b,encap,0,1,1683123.878,0,47055009,50494375,0,0,51478179846,51706240000,0,0,0,0,0,0,3439366,42.19050503
361,udp1024b,encap,0,1,1683123.878,0,47284824,50494375,0,0,51729597456,51706240000,0,0,0,0,0,0,3209551,42.20039511
362,udp1024b,encap,0,1,1402603.232,0,38960412,42078302,0,0,42622690728,43088181248,0,0,0,0,0,0,3117890,35.16540504
363,udp1024b,encap,0,1,1402603.232,0,39330719,42078302,0,0,43027806586,43088181248,0,0,0,0,0,0,2747583,35.16337705
364,udp1024b,encap,0,1,1262342.908,0,35230065,37870317,0,0,38541691110,38779204608,0,0,0,0,0,0,2640252,31.65121102
365,udp1024b,encap,0,1,1262342.908,0,35412106,37870317,0,0,38740843964,38779204608,0,0,0,0,0,0,2458211,31.65290093
366,udp1024b,encap,0,1,1192212.747,0,32912581,35766557,0,0,36006363614,36624954368,0,0,0,0,0,0,2853976,30.01348996
367,udp1024b,encap,0,1,1192212.747,0,33600456,35766557,0,0,36758898864,36624954368,0,0,0,0,0,0,2166101,30.02341509
368,udp1024b,encap,0,1,1157147.666,0,33499757,34714989,0,0,36648734158,35548148736,0,0,0,0,0,0,1215232,30.01776814
369,udp1024b,encap,0,1,1157147.666,0,33544418,34714989,0,0,36697593292,35548148736,0,0,0,0,0,0,1170571,30.027143
370,udp1024b,encap,0,1,1139615.126,0,33203692,34188795,0,0,36324839048,35009326080,0,0,0,0,0,0,985103,30.01986909
371,udp1024b,encap,0,1,1139615.126,0,33584429,34188795,0,0,36741365326,35009326080,0,0,0,0,0,0,604366,30.02786684
372,udp1024b,encap,0,1,1130848.855,0,33664498,33925493,0,0,36828960812,34739704832,0,0,0,0,0,0,260995,30.02661204
373,udp1024b,encap,0,1,1130848.855,0,33653660,33925493,0,0,36817104040,34739704832,0,0,0,0,0,0,271833,30.02544189
374,udp1024b,encap,0,1,1126465.72,0,33664497,33794248,0,0,36828959718,34605309952,0,0,0,0,0,0,129751,30.01416302
375,udp1024b,encap,0,1,1126465.72,0,33158769,33794248,0,0,36275693286,34605309952,0,0,0,0,0,0,635479,30.02177596
376,udp1024b,encap,0,1,1124274.153,0,33664489,33727903,0,0,36828950966,34537372672,0,0,0,0,0,0,63414,30.03537011
377,udp1024b,encap,0,1,1124274.153,0,33664486,33727903,0,0,36828947684,34537372672,0,0,0,0,0,0,63417,30.0116241
378,udp1024b,encap,0,1,1123178.369,0,33664491,33694828,0,0,36828953154,34503503872,0,0,0,0,0,0,30337,30.01266289
379,udp1024b,encap,0,1,1123178.369,0,33664480,33694828,0,0,36828941120,34503503872,0,0,0,0,0,0,30348,30.01711702
380,udp1024b,encap,0,1,1122630.477,0,33664471,33679415,0,0,36828931274,34487720960,0,0,0,0,0,0,14944,30.02774596
381,udp1024b,encap,0,1,1122630.477,0,33664479,33679415,0,0,36828940026,34487720960,0,0,0,0,0,0,14936,30.02284598
382,udp1024b,encap,0,1,1122356.531,0,33664475,33670614,0,0,36828935650,34478708736,0,0,0,0,0,0,6139,30.02922893
383,udp1024b,encap,0,1,1122356.531,0,33664468,33670614,0,0,36828927992,34478708736,0,0,0,0,0,0,6146,30.02209497
384,udp1024b,encap,0,1,1122219.558,0,33664417,33666215,0,0,36828872198,34474204160,0,0,0,0,0,0,1798,30.01723695
385,udp1024b,encap,0,1,1122219.558,0,33664360,33666215,0,0,36828809840,34474204160,0,0,0,0,0,0,1855,30.02258897
386,udp1024b,encap,0,1,1122151.072,0,33664016,33664016,0,0,36828433504,34471952384,0,0,0,0,0,0,0,30.02353287
387,udp1024b,decap,0,1,1122082.585,33662917,0,0,33662917,36827231198,0,0,34470827008,0,0,0,0,0,0,30.02546406
388,udp1024b,decap,0,1,1683123.878,50494375,0,0,50494375,55240846250,0,0,51706240000,0,0,0,0,0,0,45.02011514
389,udp1024b,decap,0,1,1683123.878,50494375,0,0,50494375,55240846250,0,0,51706240000,0,0,0,0,0,0,45.02116585
390,udp1024b,decap,0,1,1402603.232,42078302,0,0,42078302,46033662388,0,0,43088181248,0,0,0,0,0,0,37.52425003
391,udp1024b,decap,0,1,1402603.232,42078302,0,0,42078302,46033662388,0,0,43088181248,0,0,0,0,0,0,37.51935983
392,udp1024b,decap,0,1,1262342.908,37870317,0,0,37870317,41430126798,0,0,38779204608,0,0,0,0,0,0,33.766078
393,udp1024b,decap,0,1,1262342.908,37870317,0,0,37870317,41430126798,0,0,38779204608,0,0,0,0,0,0,33.769243
394,udp1024b,decap,0,1,1192212.747,35766557,0,0,35766557,39128613358,0,0,36624954368,0,0,0,0,0,0,31.90062284
395,udp1024b,decap,0,1,1192212.747,35766557,0,0,35766557,39128613358,0,0,36624954368,0,0,0,0,0,0,31.896034
396,udp1024b,decap,0,1,1157147.666,34714989,0,0,34714989,37978197966,0,0,35548148736,0,0,0,0,0,0,30.9521811
397,udp1024b,decap,0,1,1157147.666,34714989,0,0,34714989,37978197966,0,0,35548148736,0,0,0,0,0,0,30.95592308
398,udp1024b,decap,0,1,1139615.126,34188795,0,0,34188795,37402541730,0,0,35009326080,0,0,0,0,0,0,30.47964096
399,udp1024b,decap,0,1,1139615.126,34188795,0,0,34188795,37402541730,0,0,35009326080,0,0,0,0,0,0,30.484828
400,udp1024b,decap,0,1,1130848.855,33925493,0,0,33925493,37114489342,0,0,34739704832,0,0,0,0,0,0,30.24876499
401,udp1024b,decap,0,1,1130848.855,33925493,0,0,33925493,37114489342,0,0,34739704832,0,0,0,0,0,0,30.26008582
